id,content,score,created_at,updated_at,user_id,lego_set_id
331,이것은 리뷰입니다,4,2020-05-28 08:23:51.309747,2020-05-28 08:23:51.309747,42,11267
332,이것은 리뷰입니다,4,2020-05-28 08:23:51.335752,2020-05-28 08:23:51.335752,53,11267
333,이것은 리뷰입니다,3,2020-05-28 08:23:51.361767,2020-05-28 08:23:51.361767,64,11267
334,이것은 리뷰입니다,5,2020-05-28 08:23:51.370658,2020-05-28 08:23:51.370658,67,11267
335,이것은 리뷰입니다,5,2020-05-28 08:23:51.405644,2020-05-28 08:23:51.405644,82,11267
336,이것은 리뷰입니다,2,2020-05-28 08:23:51.418566,2020-05-28 08:23:51.418566,86,11267
337,이것은 리뷰입니다,5,2020-05-28 08:23:51.464517,2020-05-28 08:23:51.464517,105,11267
338,이것은 리뷰입니다,4,2020-05-28 08:23:51.475544,2020-05-28 08:23:51.475544,107,11267
339,이것은 리뷰입니다,4,2020-05-28 08:23:51.493484,2020-05-28 08:23:51.493484,114,11267
340,이것은 리뷰입니다,2,2020-05-28 08:23:51.500589,2020-05-28 08:23:51.500589,115,11267
341,이것은 리뷰입니다,4,2020-05-28 08:23:51.519582,2020-05-28 08:23:51.519582,122,11267
342,이것은 리뷰입니다,4,2020-05-28 08:23:51.533547,2020-05-28 08:23:51.533547,126,11267
343,이것은 리뷰입니다,3,2020-05-28 08:23:51.548426,2020-05-28 08:23:51.548426,130,11267
344,이것은 리뷰입니다,3,2020-05-28 08:23:51.559397,2020-05-28 08:23:51.559397,133,11267
345,이것은 리뷰입니다,4,2020-05-28 08:23:51.565462,2020-05-28 08:23:51.565462,134,11267
346,이것은 리뷰입니다,4,2020-05-28 08:23:51.603358,2020-05-28 08:23:51.603358,152,11267
347,이것은 리뷰입니다,5,2020-05-28 08:23:51.613255,2020-05-28 08:23:51.613255,155,11267
348,이것은 리뷰입니다,4,2020-05-28 08:23:51.645329,2020-05-28 08:23:51.645329,167,11267
349,이것은 리뷰입니다,3,2020-05-28 08:23:51.655225,2020-05-28 08:23:51.655225,170,11267
350,이것은 리뷰입니다,3,2020-05-28 08:23:51.675252,2020-05-28 08:23:51.675252,175,11267
351,이것은 리뷰입니다,5,2020-05-28 08:23:51.687141,2020-05-28 08:23:51.687141,177,11267
352,이것은 리뷰입니다,5,2020-05-28 08:23:51.699107,2020-05-28 08:23:51.699107,180,11267
353,이것은 리뷰입니다,4,2020-05-28 08:23:51.706168,2020-05-28 08:23:51.706168,181,11267
354,이것은 리뷰입니다,4,2020-05-28 08:23:51.728879,2020-05-28 08:23:51.728879,190,11267
355,이것은 리뷰입니다,4,2020-05-28 08:23:51.748826,2020-05-28 08:23:51.748826,199,11267
356,이것은 리뷰입니다,4,2020-05-28 08:23:51.762746,2020-05-28 08:23:51.762746,203,11267
357,이것은 리뷰입니다,3,2020-05-28 08:23:51.770776,2020-05-28 08:23:51.770776,205,11267
358,이것은 리뷰입니다,4,2020-05-28 08:23:51.776708,2020-05-28 08:23:51.776708,206,11267
359,이것은 리뷰입니다,5,2020-05-28 08:23:51.782657,2020-05-28 08:23:51.782657,207,11267
360,이것은 리뷰입니다,4,2020-05-28 08:23:51.791678,2020-05-28 08:23:51.791678,209,11267
361,이것은 리뷰입니다,3,2020-05-28 08:23:51.800688,2020-05-28 08:23:51.800688,211,11267
362,이것은 리뷰입니다,2,2020-05-28 08:23:51.835368,2020-05-28 08:23:51.835368,225,11267
363,이것은 리뷰입니다,3,2020-05-28 08:23:51.842348,2020-05-28 08:23:51.842348,226,11267
364,이것은 리뷰입니다,4,2020-05-28 08:23:51.860302,2020-05-28 08:23:51.860302,234,11267
365,이것은 리뷰입니다,2,2020-05-28 08:23:51.873267,2020-05-28 08:23:51.873267,237,11267
366,이것은 리뷰입니다,5,2020-05-28 08:23:51.878254,2020-05-28 08:23:51.878254,238,11267
367,이것은 리뷰입니다,3,2020-05-28 08:23:51.900195,2020-05-28 08:23:51.900195,246,11267
368,이것은 리뷰입니다,3,2020-05-28 08:23:51.907175,2020-05-28 08:23:51.907175,247,11267
369,이것은 리뷰입니다,2,2020-05-28 08:23:51.942084,2020-05-28 08:23:51.942084,260,11267
370,이것은 리뷰입니다,5,2020-05-28 08:23:51.974994,2020-05-28 08:23:51.974994,274,11267
371,이것은 리뷰입니다,2,2020-05-28 08:23:51.985005,2020-05-28 08:23:51.985005,276,11267
372,이것은 리뷰입니다,2,2020-05-28 08:23:51.997015,2020-05-28 08:23:51.997015,280,11267
373,이것은 리뷰입니다,5,2020-05-28 08:23:52.037826,2020-05-28 08:23:52.037826,298,11267
374,이것은 리뷰입니다,4,2020-05-28 08:23:52.046883,2020-05-28 08:23:52.046883,301,11267
375,이것은 리뷰입니다,5,2020-05-28 08:23:52.058840,2020-05-28 08:23:52.058840,304,11267
376,이것은 리뷰입니다,5,2020-05-28 08:23:52.071805,2020-05-28 08:23:52.071805,308,11267
377,이것은 리뷰입니다,2,2020-05-28 08:23:52.082776,2020-05-28 08:23:52.082776,313,11267
378,이것은 리뷰입니다,2,2020-05-28 08:23:52.090755,2020-05-28 08:23:52.090755,314,11267
379,이것은 리뷰입니다,5,2020-05-28 08:23:52.144690,2020-05-28 08:23:52.144690,338,11267
380,이것은 리뷰입니다,5,2020-05-28 08:23:52.152670,2020-05-28 08:23:52.152670,339,11267
381,이것은 리뷰입니다,4,2020-05-28 08:23:52.157895,2020-05-28 08:23:52.157895,340,11267
382,이것은 리뷰입니다,5,2020-05-28 08:23:52.164877,2020-05-28 08:23:52.164877,341,11267
383,이것은 리뷰입니다,2,2020-05-28 08:23:52.173942,2020-05-28 08:23:52.173942,343,11267
384,이것은 리뷰입니다,5,2020-05-28 08:23:52.186908,2020-05-28 08:23:52.186908,348,11267
385,이것은 리뷰입니다,5,2020-05-28 08:23:52.202921,2020-05-28 08:23:52.202921,354,11267
386,이것은 리뷰입니다,2,2020-05-28 08:23:52.228852,2020-05-28 08:23:52.228852,364,11267
387,이것은 리뷰입니다,4,2020-05-28 08:23:52.238825,2020-05-28 08:23:52.238825,368,11267
388,이것은 리뷰입니다,5,2020-05-28 08:23:52.245962,2020-05-28 08:23:52.245962,369,11267
389,이것은 리뷰입니다,5,2020-05-28 08:23:52.259887,2020-05-28 08:23:52.259887,374,11267
390,이것은 리뷰입니다,2,2020-05-28 08:23:52.270895,2020-05-28 08:23:52.270895,375,11267
391,이것은 리뷰입니다,2,2020-05-28 08:23:52.279863,2020-05-28 08:23:52.279863,377,11267
392,이것은 리뷰입니다,2,2020-05-28 08:23:52.289766,2020-05-28 08:23:52.289766,379,11267
393,이것은 리뷰입니다,3,2020-05-28 08:23:52.306720,2020-05-28 08:23:52.306720,384,11267
394,이것은 리뷰입니다,4,2020-05-28 08:23:52.332652,2020-05-28 08:23:52.332652,395,11267
395,이것은 리뷰입니다,2,2020-05-28 08:23:52.343659,2020-05-28 08:23:52.343659,397,11267
396,이것은 리뷰입니다,4,2020-05-28 08:23:52.353619,2020-05-28 08:23:52.353619,399,11267
397,이것은 리뷰입니다,3,2020-05-28 08:23:52.369616,2020-05-28 08:23:52.369616,404,11267
398,이것은 리뷰입니다,4,2020-05-28 08:23:52.384589,2020-05-28 08:23:52.384589,408,11267
399,이것은 리뷰입니다,5,2020-05-28 08:23:52.439385,2020-05-28 08:23:52.439385,409,11267
400,이것은 리뷰입니다,4,2020-05-28 08:23:52.447364,2020-05-28 08:23:52.447364,411,11267
401,이것은 리뷰입니다,4,2020-05-28 08:23:52.458335,2020-05-28 08:23:52.458335,413,11267
402,이것은 리뷰입니다,5,2020-05-28 08:23:52.513188,2020-05-28 08:23:52.513188,437,11267
403,이것은 리뷰입니다,5,2020-05-28 08:23:52.527299,2020-05-28 08:23:52.527299,439,11267
404,이것은 리뷰입니다,3,2020-05-28 08:23:52.538269,2020-05-28 08:23:52.538269,440,11267
405,이것은 리뷰입니다,4,2020-05-28 08:23:52.547245,2020-05-28 08:23:52.547245,443,11267
406,이것은 리뷰입니다,5,2020-05-28 08:23:52.554227,2020-05-28 08:23:52.554227,444,11267
407,이것은 리뷰입니다,3,2020-05-28 08:23:52.562206,2020-05-28 08:23:52.562206,445,11267
408,이것은 리뷰입니다,4,2020-05-28 08:23:52.570220,2020-05-28 08:23:52.570220,447,11267
409,이것은 리뷰입니다,3,2020-05-28 08:23:52.577201,2020-05-28 08:23:52.577201,448,11267
410,이것은 리뷰입니다,5,2020-05-28 08:23:52.594156,2020-05-28 08:23:52.594156,454,11267
411,이것은 리뷰입니다,5,2020-05-28 08:23:52.605126,2020-05-28 08:23:52.605126,457,11267
412,이것은 리뷰입니다,5,2020-05-28 08:23:52.628065,2020-05-28 08:23:52.628065,466,11267
413,이것은 리뷰입니다,5,2020-05-28 08:23:52.639036,2020-05-28 08:23:52.639036,469,11267
414,이것은 리뷰입니다,5,2020-05-28 08:23:52.659980,2020-05-28 08:23:52.659980,476,11267
415,이것은 리뷰입니다,2,2020-05-28 08:23:52.670951,2020-05-28 08:23:52.670951,479,11267
416,이것은 리뷰입니다,5,2020-05-28 08:23:52.677964,2020-05-28 08:23:52.677964,480,11267
417,이것은 리뷰입니다,5,2020-05-28 08:23:52.707884,2020-05-28 08:23:52.707884,495,11267
418,이것은 리뷰입니다,5,2020-05-28 08:23:52.716860,2020-05-28 08:23:52.717857,498,11267
419,이것은 리뷰입니다,4,2020-05-28 08:23:52.725836,2020-05-28 08:23:52.725836,499,11267
420,이것은 리뷰입니다,5,2020-05-28 08:23:52.735810,2020-05-28 08:23:52.735810,501,11267
421,이것은 리뷰입니다,3,2020-05-28 08:23:52.744786,2020-05-28 08:23:52.744786,502,11267
422,이것은 리뷰입니다,2,2020-05-28 08:23:52.766727,2020-05-28 08:23:52.766727,508,11267
423,이것은 리뷰입니다,2,2020-05-28 08:23:52.783681,2020-05-28 08:23:52.783681,510,11267
424,이것은 리뷰입니다,4,2020-05-28 08:23:52.805944,2020-05-28 08:23:52.805944,520,11267
425,이것은 리뷰입니다,4,2020-05-28 08:23:52.815917,2020-05-28 08:23:52.815917,522,11267
426,이것은 리뷰입니다,2,2020-05-28 08:23:52.829314,2020-05-28 08:23:52.829314,525,11267
427,이것은 리뷰입니다,5,2020-05-28 08:23:52.840275,2020-05-28 08:23:52.840275,527,11267
428,이것은 리뷰입니다,4,2020-05-28 08:23:52.851251,2020-05-28 08:23:52.851251,530,11267
429,이것은 리뷰입니다,5,2020-05-28 08:23:52.863218,2020-05-28 08:23:52.863218,533,11267
430,이것은 리뷰입니다,5,2020-05-28 08:23:52.873192,2020-05-28 08:23:52.873192,535,11267
431,이것은 리뷰입니다,4,2020-05-28 08:23:52.891181,2020-05-28 08:23:52.891181,541,11267
432,이것은 리뷰입니다,4,2020-05-28 08:23:52.907139,2020-05-28 08:23:52.907139,547,11267
433,이것은 리뷰입니다,5,2020-05-28 08:23:52.933081,2020-05-28 08:23:52.933081,557,11267
434,이것은 리뷰입니다,5,2020-05-28 08:23:52.944040,2020-05-28 08:23:52.944040,560,11267
435,이것은 리뷰입니다,2,2020-05-28 08:23:52.951979,2020-05-28 08:23:52.951979,561,11267
436,이것은 리뷰입니다,3,2020-05-28 08:23:52.963949,2020-05-28 08:23:52.963949,564,11267
437,이것은 리뷰입니다,3,2020-05-28 08:23:52.981938,2020-05-28 08:23:52.981938,571,11267
438,이것은 리뷰입니다,4,2020-05-28 08:23:52.998891,2020-05-28 08:23:52.998891,576,11267
439,이것은 리뷰입니다,3,2020-05-28 08:23:53.009825,2020-05-28 08:23:53.009825,579,11267
440,이것은 리뷰입니다,3,2020-05-28 08:23:53.019878,2020-05-28 08:23:53.019878,581,11267
441,이것은 리뷰입니다,4,2020-05-28 08:23:53.031811,2020-05-28 08:23:53.031811,585,11267
442,이것은 리뷰입니다,5,2020-05-28 08:23:53.046805,2020-05-28 08:23:53.046805,591,11267
443,이것은 리뷰입니다,2,2020-05-28 08:23:53.063723,2020-05-28 08:23:53.063723,597,11267
444,이것은 리뷰입니다,3,2020-05-28 08:23:53.080678,2020-05-28 08:23:53.080678,602,11267
445,이것은 리뷰입니다,2,2020-05-28 08:23:53.102661,2020-05-28 08:23:53.102661,610,11267
446,이것은 리뷰입니다,5,2020-05-28 08:23:53.113549,2020-05-28 08:23:53.113549,613,11267
447,이것은 리뷰입니다,4,2020-05-28 08:23:53.129541,2020-05-28 08:23:53.129541,618,11267
448,이것은 리뷰입니다,5,2020-05-28 08:23:53.135491,2020-05-28 08:23:53.135491,619,11267
449,이것은 리뷰입니다,3,2020-05-28 08:23:53.147541,2020-05-28 08:23:53.147541,622,11267
450,이것은 리뷰입니다,5,2020-05-28 08:23:53.168402,2020-05-28 08:23:53.168402,630,11267
451,이것은 리뷰입니다,2,2020-05-28 08:23:53.192380,2020-05-28 08:23:53.192380,638,11267
452,이것은 리뷰입니다,4,2020-05-28 08:23:53.199399,2020-05-28 08:23:53.199399,639,11267
453,이것은 리뷰입니다,5,2020-05-28 08:23:53.211365,2020-05-28 08:23:53.211365,643,11267
454,이것은 리뷰입니다,3,2020-05-28 08:23:53.219267,2020-05-28 08:23:53.220264,644,11267
455,이것은 리뷰입니다,3,2020-05-28 08:23:53.232231,2020-05-28 08:23:53.232231,647,11267
456,이것은 리뷰입니다,4,2020-05-28 08:23:53.241285,2020-05-28 08:23:53.241285,648,11267
457,이것은 리뷰입니다,4,2020-05-28 08:23:53.250250,2020-05-28 08:23:53.250250,649,11267
458,이것은 리뷰입니다,4,2020-05-28 08:23:53.263216,2020-05-28 08:23:53.263216,653,11267
459,이것은 리뷰입니다,4,2020-05-28 08:23:53.282164,2020-05-28 08:23:53.282164,659,11267
460,이것은 리뷰입니다,3,2020-05-28 08:23:53.290288,2020-05-28 08:23:53.290288,660,11267
461,이것은 리뷰입니다,3,2020-05-28 08:23:53.307203,2020-05-28 08:23:53.307203,665,11267
462,이것은 리뷰입니다,4,2020-05-28 08:23:53.315214,2020-05-28 08:23:53.315214,666,11267
463,이것은 리뷰입니다,4,2020-05-28 08:23:53.325154,2020-05-28 08:23:53.325154,668,11267
464,이것은 리뷰입니다,5,2020-05-28 08:23:53.339117,2020-05-28 08:23:53.339117,672,11267
465,이것은 리뷰입니다,4,2020-05-28 08:23:53.345130,2020-05-28 08:23:53.346129,673,11267
466,이것은 리뷰입니다,2,2020-05-28 08:23:53.361088,2020-05-28 08:23:53.361088,678,11267
467,이것은 리뷰입니다,5,2020-05-28 08:23:53.374405,2020-05-28 08:23:53.374405,683,11267
468,이것은 리뷰입니다,4,2020-05-28 08:23:53.385933,2020-05-28 08:23:53.385933,685,11267
469,이것은 리뷰입니다,3,2020-05-28 08:23:53.397892,2020-05-28 08:23:53.397892,688,11267
470,이것은 리뷰입니다,5,2020-05-28 08:23:53.413857,2020-05-28 08:23:53.414898,694,11267
471,이것은 리뷰입니다,3,2020-05-28 08:23:53.443154,2020-05-28 08:23:53.443154,706,11267
472,이것은 리뷰입니다,5,2020-05-28 08:23:53.459112,2020-05-28 08:23:53.459112,712,11267
473,이것은 리뷰입니다,5,2020-05-28 08:23:53.471079,2020-05-28 08:23:53.471079,717,11267
474,이것은 리뷰입니다,5,2020-05-28 08:23:53.526931,2020-05-28 08:23:53.526931,741,11267
475,이것은 리뷰입니다,4,2020-05-28 08:23:53.532915,2020-05-28 08:23:53.532915,742,11267
476,이것은 리뷰입니다,5,2020-05-28 08:23:53.543885,2020-05-28 08:23:53.543885,746,11267
477,이것은 리뷰입니다,4,2020-05-28 08:23:53.566823,2020-05-28 08:23:53.566823,757,11267
478,이것은 리뷰입니다,4,2020-05-28 08:23:53.577206,2020-05-28 08:23:53.577206,759,11267
479,이것은 리뷰입니다,5,2020-05-28 08:23:53.592126,2020-05-28 08:23:53.592126,764,11267
480,이것은 리뷰입니다,3,2020-05-28 08:23:53.613068,2020-05-28 08:23:53.613068,773,11267
481,이것은 리뷰입니다,5,2020-05-28 08:23:53.623004,2020-05-28 08:23:53.623004,776,11267
482,이것은 리뷰입니다,5,2020-05-28 08:23:53.634014,2020-05-28 08:23:53.634014,780,11267
483,이것은 리뷰입니다,5,2020-05-28 08:23:53.639959,2020-05-28 08:23:53.639959,781,11267
484,이것은 리뷰입니다,2,2020-05-28 08:23:53.660946,2020-05-28 08:23:53.660946,790,11267
485,이것은 리뷰입니다,5,2020-05-28 08:23:53.679890,2020-05-28 08:23:53.679890,797,11267
486,이것은 리뷰입니다,4,2020-05-28 08:23:53.696886,2020-05-28 08:23:53.696886,803,11267
487,이것은 리뷰입니다,4,2020-05-28 08:23:53.705862,2020-05-28 08:23:53.705862,805,11267
488,이것은 리뷰입니다,3,2020-05-28 08:23:53.715835,2020-05-28 08:23:53.715835,808,11267
489,이것은 리뷰입니다,4,2020-05-28 08:23:53.737443,2020-05-28 08:23:53.737443,816,11267
490,이것은 리뷰입니다,5,2020-05-28 08:23:53.744034,2020-05-28 08:23:53.744034,817,11267
491,이것은 리뷰입니다,2,2020-05-28 08:23:53.751975,2020-05-28 08:23:53.751975,818,11267
492,이것은 리뷰입니다,3,2020-05-28 08:23:53.761793,2020-05-28 08:23:53.761793,820,11267
493,이것은 리뷰입니다,5,2020-05-28 08:23:53.772787,2020-05-28 08:23:53.772787,823,11267
494,이것은 리뷰입니다,5,2020-05-28 08:23:53.780797,2020-05-28 08:23:53.780797,825,11267
495,이것은 리뷰입니다,5,2020-05-28 08:23:53.795757,2020-05-28 08:23:53.795757,830,11267
496,이것은 리뷰입니다,3,2020-05-28 08:23:53.804733,2020-05-28 08:23:53.804733,832,11267
497,이것은 리뷰입니다,4,2020-05-28 08:23:53.819693,2020-05-28 08:23:53.819693,838,11267
498,이것은 리뷰입니다,5,2020-05-28 08:23:53.828671,2020-05-28 08:23:53.828671,840,11267
499,이것은 리뷰입니다,5,2020-05-28 08:23:53.836648,2020-05-28 08:23:53.836648,841,11267
500,이것은 리뷰입니다,3,2020-05-28 08:23:53.863612,2020-05-28 08:23:53.863612,854,11267
501,이것은 리뷰입니다,4,2020-05-28 08:23:53.879534,2020-05-28 08:23:53.879534,859,11267
502,이것은 리뷰입니다,5,2020-05-28 08:23:53.892522,2020-05-28 08:23:53.892522,863,11267
503,이것은 리뷰입니다,3,2020-05-28 08:23:53.901498,2020-05-28 08:23:53.901498,865,11267
504,이것은 리뷰입니다,4,2020-05-28 08:23:53.908513,2020-05-28 08:23:53.908513,866,11267
505,이것은 리뷰입니다,5,2020-05-28 08:23:53.932452,2020-05-28 08:23:53.932452,875,11267
506,이것은 리뷰입니다,3,2020-05-28 08:23:53.946378,2020-05-28 08:23:53.946378,879,11267
507,이것은 리뷰입니다,3,2020-05-28 08:23:53.964332,2020-05-28 08:23:53.964332,885,11267
508,이것은 리뷰입니다,4,2020-05-28 08:23:54.009436,2020-05-28 08:23:54.009436,905,11267
509,이것은 리뷰입니다,4,2020-05-28 08:23:54.020368,2020-05-28 08:23:54.020368,907,11267
510,이것은 리뷰입니다,3,2020-05-28 08:23:54.028347,2020-05-28 08:23:54.028347,908,11267
511,이것은 리뷰입니다,4,2020-05-28 08:23:54.043344,2020-05-28 08:23:54.043344,913,11267
512,이것은 리뷰입니다,5,2020-05-28 08:23:54.056600,2020-05-28 08:23:54.056600,917,11267
513,이것은 리뷰입니다,5,2020-05-28 08:23:54.064654,2020-05-28 08:23:54.064654,919,11267
514,이것은 리뷰입니다,4,2020-05-28 08:23:54.081612,2020-05-28 08:23:54.081612,924,11267
515,이것은 리뷰입니다,3,2020-05-28 08:23:54.096574,2020-05-28 08:23:54.096574,928,11267
516,이것은 리뷰입니다,4,2020-05-28 08:23:54.124832,2020-05-28 08:23:54.124832,941,11267
517,이것은 리뷰입니다,5,2020-05-28 08:23:54.152718,2020-05-28 08:23:54.152718,951,11267
518,이것은 리뷰입니다,3,2020-05-28 08:23:54.179686,2020-05-28 08:23:54.179686,963,11267
519,이것은 리뷰입니다,2,2020-05-28 08:23:54.195643,2020-05-28 08:23:54.195643,968,11267
520,이것은 리뷰입니다,5,2020-05-28 08:23:54.220572,2020-05-28 08:23:54.220572,977,11267
521,이것은 리뷰입니다,4,2020-05-28 08:23:54.229513,2020-05-28 08:23:54.229513,978,11267
522,이것은 리뷰입니다,4,2020-05-28 08:23:54.246505,2020-05-28 08:23:54.246505,984,11267
523,이것은 리뷰입니다,3,2020-05-28 08:23:54.254447,2020-05-28 08:23:54.254447,986,11267
524,이것은 리뷰입니다,5,2020-05-28 08:23:54.265883,2020-05-28 08:23:54.265883,988,11267
525,이것은 리뷰입니다,4,2020-05-28 08:23:54.271883,2020-05-28 08:23:54.271883,989,11267
526,이것은 리뷰입니다,4,2020-05-28 08:23:54.287819,2020-05-28 08:23:54.287819,995,11267
527,이것은 리뷰입니다,5,2020-05-28 08:23:54.296797,2020-05-28 08:23:54.296797,997,11267
528,이것은 리뷰입니다,4,2020-05-28 08:23:54.313797,2020-05-28 08:23:54.313797,1002,11267
529,이것은 리뷰입니다,5,2020-05-28 08:23:54.330754,2020-05-28 08:23:54.330754,1008,11267
530,이것은 리뷰입니다,5,2020-05-28 08:23:54.344716,2020-05-28 08:23:54.344716,1013,11267
531,이것은 리뷰입니다,3,2020-05-28 08:23:54.350698,2020-05-28 08:23:54.350698,1014,11267
532,이것은 리뷰입니다,5,2020-05-28 08:23:54.368199,2020-05-28 08:23:54.368199,1018,11267
533,이것은 리뷰입니다,5,2020-05-28 08:23:54.381163,2020-05-28 08:23:54.381163,1020,11267
534,이것은 리뷰입니다,4,2020-05-28 08:23:54.388144,2020-05-28 08:23:54.388144,1021,11267
535,이것은 리뷰입니다,3,2020-05-28 08:23:54.396043,2020-05-28 08:23:54.396043,1022,11267
536,이것은 리뷰입니다,4,2020-05-28 08:23:54.406058,2020-05-28 08:23:54.406058,1024,11267
537,이것은 리뷰입니다,5,2020-05-28 08:23:54.413031,2020-05-28 08:23:54.413031,1025,11267
538,이것은 리뷰입니다,5,2020-05-28 08:23:54.429990,2020-05-28 08:23:54.429990,1030,11267
539,이것은 리뷰입니다,4,2020-05-28 08:23:54.437966,2020-05-28 08:23:54.437966,1032,11267
540,이것은 리뷰입니다,5,2020-05-28 08:23:54.457917,2020-05-28 08:23:54.458913,1039,11267
541,이것은 리뷰입니다,2,2020-05-28 08:23:54.472810,2020-05-28 08:23:54.472810,1044,11267
542,이것은 리뷰입니다,4,2020-05-28 08:23:54.479797,2020-05-28 08:23:54.479797,1045,11267
543,이것은 리뷰입니다,4,2020-05-28 08:23:54.494746,2020-05-28 08:23:54.494746,1050,11267
544,이것은 리뷰입니다,4,2020-05-28 08:23:54.504719,2020-05-28 08:23:54.504719,1052,11267
545,이것은 리뷰입니다,4,2020-05-28 08:23:54.515730,2020-05-28 08:23:54.515730,1055,11267
546,이것은 리뷰입니다,2,2020-05-28 08:23:54.549679,2020-05-28 08:23:54.549679,1068,11267
547,이것은 리뷰입니다,4,2020-05-28 08:23:54.556660,2020-05-28 08:23:54.556660,1069,11267
548,이것은 리뷰입니다,2,2020-05-28 08:23:54.566633,2020-05-28 08:23:54.566633,1071,11267
549,이것은 리뷰입니다,4,2020-05-28 08:23:54.585583,2020-05-28 08:23:54.585583,1080,11267
550,이것은 리뷰입니다,4,2020-05-28 08:23:54.591567,2020-05-28 08:23:54.591567,1081,11267
551,이것은 리뷰입니다,2,2020-05-28 08:23:54.601751,2020-05-28 08:23:54.601751,1084,11267
552,이것은 리뷰입니다,4,2020-05-28 08:23:54.610756,2020-05-28 08:23:54.610756,1086,11267
553,이것은 리뷰입니다,3,2020-05-28 08:23:54.636697,2020-05-28 08:23:54.636697,1096,11267
554,이것은 리뷰입니다,2,2020-05-28 08:23:54.643702,2020-05-28 08:23:54.643702,1097,11267
555,이것은 리뷰입니다,4,2020-05-28 08:23:54.658629,2020-05-28 08:23:54.658629,1102,11267
